ID_Cliente,Dejo_el_servicio,Genero,Ciudadano_Mayor,Pareja,Dependientes,Tiempo_Servicio,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Copia_Seguridad_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias,Cantidad_Servicios
5680LQOGP,0,f,0,0,0,68,1,no,dsl,si,si,si,si,si,si,dos anos,1,credit card automatic,82.45,5646.6,2.708607095926413,8
5681LLOEI,0,m,0,1,1,43,1,si,fibra optica,si,no,si,si,no,no,un ano,1,credit card automatic,91.25,4013.8,2.9977003942181337,6
5684FJVYR,0,f,0,1,1,72,1,si,fibra optica,si,si,no,si,no,no,dos anos,1,bank transfer automatic,90.35,6563.4,2.9681340341655713,6
5685IIXLY,1,f,0,1,1,5,1,no,fibra optica,no,si,no,no,no,si,mes a mes,1,cheque electronico,83.6,404.2,2.746386333771353,4
5686CMAWK,0,m,0,0,0,17,1,si,fibra optica,no,no,si,si,no,no,un ano,0,cheque electronico,86.75,1410.25,2.8498685939553217,5
5687DKDTV,1,f,0,0,0,4,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,20.35,77.5,0.6685282522996058,1
5688KZTSN,1,m,0,1,1,15,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,cheque electronico,20.0,288.05,0.657030223390276,1
5692FPTAH,1,f,0,0,0,1,1,no,dsl,no,no,no,no,no,no,mes a mes,1,cheque enviado por correo,45.4,45.4,1.4914586070959264,2
5692ICXLW,0,m,1,0,0,31,1,si,fibra optica,no,si,no,no,si,no,mes a mes,1,cheque electronico,90.7,2845.15,2.9796320630749014,5
5693PIPCS,0,m,0,0,0,41,1,no,fibra optica,no,si,no,si,si,si,dos anos,1,credit card automatic,99.65,4220.35,3.27365308804205,6
5696CEIQJ,0,m,0,1,1,67,1,no,fibra optica,no,si,si,si,si,si,dos anos,0,bank transfer automatic,103.15,6895.5,3.3886333771353483,7
5696EXCYS,0,m,0,0,0,17,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,19.45,369.05,0.6389618922470434,1
5696JVVQY,0,f,0,1,1,48,1,no,dsl,si,si,si,no,no,si,dos anos,1,credit card automatic,70.1,3238.4,2.302890932982917,6
5696QURRL,1,m,0,0,0,1,1,no,dsl,no,no,no,no,no,no,mes a mes,1,cheque enviado por correo,45.05,45.05,1.4799605781865963,2
5697GOMBF,0,f,1,1,1,28,0,nst,dsl,no,no,no,no,si,no,mes a mes,1,cheque electronico,35.9,973.65,1.1793692509855453,2
5698BQJOH,1,f,0,0,0,9,1,si,fibra optica,no,no,no,no,si,si,mes a mes,0,cheque electronico,94.4,857.25,3.1011826544021024,5
5699BNCAS,0,m,1,0,0,71,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,cheque enviado por correo,24.65,1766.75,0.8097897503285151,2
5701GUXDC,0,f,0,1,0,26,0,nst,dsl,si,no,si,no,no,no,un ano,0,credit card automatic,35.4,978.6,1.1629434954007885,3
5701SVCWR,0,f,0,0,1,1,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,24.0,24.0,0.7884362680683311,2
5701YVSVF,0,f,1,1,0,11,1,no,fibra optica,no,no,no,si,si,no,mes a mes,1,cheque electronico,82.9,880.05,2.723390275952694,4
5701ZIKJE,0,m,0,0,0,13,1,no,dsl,no,no,no,si,no,no,mes a mes,1,cheque enviado por correo,50.55,610.75,1.6606438896189224,3
5702KVQRD,0,m,0,1,0,71,1,no,dsl,si,no,si,si,si,si,dos anos,1,cheque electronico,82.55,5832.65,2.7118922470433637,7
5702SKUOB,0,f,0,1,0,4,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,19.6,93.45,0.6438896189224704,1
5707ORNDZ,1,m,1,0,0,9,1,si,dsl,si,no,no,no,no,no,mes a mes,0,cheque electronico,54.55,494.05,1.7920499342969776,4
5707ZMDJP,0,m,0,1,1,53,1,no,dsl,si,si,no,si,si,no,dos anos,1,cheque enviado por correo,69.7,3729.6,2.2897503285151117,6
5708EVONK,1,f,0,1,1,58,1,si,fibra optica,si,si,no,no,no,si,mes a mes,1,bank transfer automatic,93.4,5435.6,3.0683311432325886,6
5709LVOEQ,0,f,0,1,1,0,1,no,dsl,si,si,si,no,si,si,dos anos,0,cheque enviado por correo,80.85,,2.6560446780551903,7
5712AHQNN,0,f,0,0,0,43,1,no,fibra optica,no,si,si,no,si,no,mes a mes,1,cheque electronico,91.65,3954.1,3.0108409986859397,5
5712PTIWW,1,m,0,0,0,2,1,no,fibra optica,no,no,si,si,no,no,mes a mes,1,cheque electronico,79.85,152.45,2.6231931668856765,4
5712VBOXD,0,f,0,0,0,4,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,credit card automatic,20.15,68.45,0.6619579500657029,1
5716EZXZN,0,f,0,1,1,65,1,si,fibra optica,si,si,no,si,si,no,dos anos,1,credit card automatic,99.05,6416.7,3.2539421813403413,7
5716LIBJC,0,f,0,0,1,13,1,si,fibra optica,no,si,si,no,si,si,un ano,1,credit card automatic,104.15,1299.1,3.421484888304862,7
5724BIDBU,0,m,0,1,0,49,1,si,dsl,si,no,no,no,no,no,un ano,1,cheque electronico,55.35,2633.95,1.8183311432325886,4
5726CVNYA,0,f,0,1,1,8,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,cheque enviado por correo,19.85,146.6,0.6521024967148489,1
5727MYATE,0,m,0,1,1,72,1,si,dsl,si,si,si,si,si,si,dos anos,1,credit card automatic,90.8,6397.6,2.9829172141918527,9
5729KLZAR,1,f,0,1,1,4,1,no,fibra optica,no,no,no,no,no,si,mes a mes,0,cheque electronico,80.85,302.75,2.6560446780551903,3
5730DBDSI,0,m,0,0,0,66,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,bank transfer automatic,19.7,1253.8,0.6471747700394218,1
5730RIITO,0,f,1,0,0,43,0,nst,dsl,si,si,no,no,no,no,mes a mes,1,credit card automatic,33.45,1500.25,1.0988830486202366,3
5732IKGQH,0,m,1,1,0,52,1,no,fibra optica,si,no,si,si,si,si,un ano,1,bank transfer automatic,104.45,5481.25,3.431340341655716,7
5734EJKXG,0,f,0,0,0,61,1,si,fibra optica,si,si,si,si,si,si,un ano,1,cheque electronico,118.6,7365.7,3.896189224704336,9
5736YEJAX,0,m,0,0,1,69,1,si,dsl,si,si,si,si,si,no,dos anos,1,credit card automatic,79.45,5502.55,2.6100525624178714,8
5740YHGTW,0,m,0,1,1,70,1,si,fibra optica,si,si,no,no,si,no,mes a mes,1,credit card automatic,97.55,6669.05,3.2046649145860706,6
5743KHMNA,0,m,0,0,0,71,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,bank transfer automatic,25.55,1898.1,0.8393561103810775,2
5747PMBSQ,1,m,1,1,0,10,1,no,fibra optica,no,si,si,si,si,no,mes a mes,1,cheque enviado por correo,92.5,934.1,3.038764783180026,6
5748RNCJT,1,m,0,0,0,69,1,si,fibra optica,no,no,si,si,si,si,dos anos,1,bank transfer automatic,106.5,7348.8,3.4986859395532193,7
5751USDBL,0,m,0,1,1,46,1,no,dsl,si,no,si,si,si,si,dos anos,0,cheque enviado por correo,81.0,3846.35,2.6609724047306176,7
5753QQWPW,0,f,0,0,0,28,1,no,dsl,si,si,no,si,no,no,un ano,1,cheque electronico,59.9,1654.7,1.9678055190538764,5
5756JYOJT,0,f,0,0,0,11,1,no,dsl,no,no,si,si,no,si,un ano,0,credit card automatic,64.9,697.25,2.1320630749014455,5
5756OZRIO,0,m,1,1,0,61,1,si,dsl,no,si,no,no,no,si,un ano,0,bank transfer automatic,64.05,3902.6,2.1041392904073586,5
5759RCVCB,1,f,0,0,0,3,0,nst,dsl,no,no,no,no,si,no,mes a mes,0,credit card automatic,35.2,108.95,1.1563731931668857,2
5760FXFVO,0,m,0,0,0,6,1,no,fibra optica,si,si,no,no,no,no,mes a mes,1,cheque electronico,78.95,494.95,2.5936268068331145,4
5760IFJOZ,0,m,0,0,0,3,1,si,fibra optica,no,si,si,no,si,si,mes a mes,0,cheque enviado por correo,107.95,313.6,3.5463206307490145,7
5760WRAHC,0,f,1,0,0,22,1,no,dsl,si,no,si,si,no,si,mes a mes,1,cheque enviado por correo,69.75,1545.4,2.291392904073587,6
5761BYYZA,0,f,0,1,1,38,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,credit card automatic,19.6,763.1,0.6438896189224704,1
5762TJXGK,0,f,0,0,0,52,0,nst,dsl,si,si,si,no,si,si,dos anos,1,bank transfer automatic,58.75,3038.55,1.9300262812089355,6
5766FTRTS,0,m,0,1,0,72,1,no,dsl,si,si,si,si,si,si,dos anos,0,cheque enviado por correo,84.45,6033.1,2.7743101182654404,8
5766RLNAM,0,m,0,1,0,72,1,si,fibra optica,si,si,si,si,si,si,dos anos,1,cheque electronico,115.55,8425.3,3.795992115637319,9
5766XQXMQ,1,f,0,0,0,29,1,no,dsl,si,si,si,no,no,si,mes a mes,1,bank transfer automatic,68.85,1970.5,2.261826544021025,6
5766ZJYBB,1,m,0,0,0,1,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,19.4,19.4,0.6373193166885676,1
5774QPLTF,0,m,0,1,1,50,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,1,cheque enviado por correo,20.35,938.95,0.6685282522996058,1
5774XZTQC,0,f,0,1,1,7,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,20.45,150.75,0.6718134034165572,1
5777KJIRB,0,f,0,0,0,40,1,no,dsl,no,no,si,no,no,no,un ano,1,cheque enviado por correo,50.25,2023.55,1.6507884362680683,3
5777ZPQNC,0,f,0,0,0,12,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque electronico,20.15,260.7,0.6619579500657029,1
5778BVOFB,0,f,0,0,0,9,1,no,dsl,no,no,no,si,si,no,mes a mes,1,bank transfer automatic,59.5,530.05,1.9546649145860708,4
5780INQIK,0,f,0,0,0,8,1,no,dsl,no,no,no,si,no,no,mes a mes,0,cheque electronico,49.4,408.25,1.6228646517739815,3
5781BKHOP,0,f,0,1,0,72,1,si,fibra optica,si,si,si,no,si,no,dos anos,0,bank transfer automatic,100.65,7334.05,3.306504599211564,7
5781RFZRP,0,m,0,1,0,71,1,si,dsl,si,si,no,si,si,no,dos anos,0,credit card automatic,73.5,5357.75,2.414586070959264,7
5787KXGIY,0,m,0,1,0,72,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,19.3,1304.8,0.6340341655716163,1
5788YPOEG,0,f,0,1,1,34,1,no,dsl,si,si,si,si,si,si,dos anos,0,cheque enviado por correo,84.75,2839.45,2.784165571616294,8
5789LDFXO,0,m,0,0,0,24,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque electronico,24.6,592.65,0.8081471747700394,2
5791KAJFD,0,f,0,1,1,56,1,si,dsl,si,no,si,no,no,si,un ano,1,bank transfer automatic,68.75,3808.0,2.2585413929040734,6
5792JALQC,0,f,1,0,0,52,1,si,dsl,si,no,si,no,no,no,dos anos,0,bank transfer automatic,59.85,3103.25,1.9661629434954007,5
5793YOLJN,0,f,0,1,1,55,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,21.0,1210.3,0.6898817345597897,1
5795BKOYE,0,f,0,1,1,69,1,no,dsl,no,si,si,si,no,no,un ano,0,bank transfer automatic,59.1,4134.7,1.9415243101182653,5
5795KTGUD,0,f,0,1,0,68,1,si,fibra optica,si,si,si,no,si,si,dos anos,1,bank transfer automatic,110.8,7553.6,3.6399474375821286,8
5797APWZC,1,f,0,0,0,1,1,no,fibra optica,no,no,no,no,si,si,mes a mes,0,cheque electronico,90.6,90.6,2.9763469119579495,4
5799JRCZO,0,f,0,0,1,63,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,19.5,1215.1,0.640604467805519,1
5802ADBRC,0,f,0,1,0,50,1,si,fibra optica,si,no,si,no,si,si,un ano,1,cheque enviado por correo,104.4,5232.9,3.4296977660972403,7
5803NQJZO,0,m,0,1,0,72,1,si,dsl,si,si,si,si,no,no,dos anos,1,bank transfer automatic,67.8,4804.65,2.227332457293035,7
5804HYIEZ,0,m,0,1,1,70,1,si,fibra optica,si,si,no,no,si,si,mes a mes,1,cheque electronico,106.05,7554.05,3.483902759526938,7
5804JMYIO,0,f,0,1,1,39,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,19.75,757.95,0.6488173455978975,1
5804LEPIM,1,f,1,0,0,2,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,70.35,139.05,2.3111038107752955,2
5808TOTXO,0,f,0,0,1,3,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,1,credit card automatic,20.55,57.4,0.6750985545335085,1
5811IWXYM,0,f,0,1,1,52,1,si,fibra optica,no,no,si,no,si,si,un ano,0,bank transfer automatic,101.25,5301.1,3.326215505913272,6
5813UECBU,1,m,1,0,0,33,1,si,fibra optica,no,si,si,no,no,no,mes a mes,1,credit card automatic,83.85,2716.3,2.7545992115637317,5
5815HGGHV,0,m,0,1,0,20,1,no,dsl,si,no,no,si,no,si,un ano,1,cheque enviado por correo,64.15,1274.45,2.1074244415243104,5
5816JMLGY,0,f,0,1,1,70,1,no,dsl,no,si,si,si,si,si,dos anos,1,bank transfer automatic,80.4,5717.85,2.6412614980289093,7
5816QVHRX,0,f,0,0,0,37,1,si,fibra optica,no,no,no,si,si,si,mes a mes,0,credit card automatic,100.3,3541.4,3.2950065703022338,6
5816SCGFC,0,f,1,0,0,7,1,no,dsl,no,si,no,no,no,no,mes a mes,1,cheque enviado por correo,51.3,419.35,1.6852825229960577,3
5820PTRYM,0,f,1,1,0,56,1,si,dsl,si,si,si,si,no,no,un ano,1,credit card automatic,68.45,4014.0,2.2486859395532193,7
5821MMEIL,0,f,0,1,0,57,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,bank transfer automatic,19.9,1115.6,0.6537450722733245,1
5825XJOCM,0,m,0,0,1,48,1,si,dsl,si,si,si,no,no,no,un ano,1,bank transfer automatic,64.4,3035.35,2.1156373193166886,6
5827MWCZK,0,m,0,1,1,56,1,si,fibra optica,no,si,no,si,si,no,mes a mes,1,credit card automatic,96.95,5432.2,3.184954007884363,6
5828AVIPD,1,m,0,1,1,19,1,si,fibra optica,no,no,no,si,si,si,un ano,1,cheque electronico,100.95,1875.55,3.316360052562418,6
5828DWPIL,0,m,1,1,0,62,1,si,fibra optica,si,si,si,no,no,no,mes a mes,1,cheque electronico,89.1,5618.3,2.927069645203679,6
5829NVSQN,0,f,0,1,0,23,1,no,dsl,si,no,si,si,no,si,un ano,1,bank transfer automatic,68.75,1689.45,2.2585413929040734,6
5832EXGTT,0,m,0,1,1,29,1,no,dsl,si,no,no,no,no,si,mes a mes,1,cheque enviado por correo,60.2,1834.15,1.9776609724047307,4
5832TRLPB,0,m,0,0,0,29,1,no,dsl,no,no,si,si,si,si,un ano,1,bank transfer automatic,75.35,2243.9,2.4753613666228644,6
5832XKAES,1,m,0,0,0,2,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,credit card automatic,69.8,134.7,2.2930354796320627,2
5834ASPWA,1,m,0,0,0,1,1,si,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,75.45,75.45,2.478646517739816,3
5835BEQEU,1,m,0,0,0,3,1,si,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,76.95,228.4,2.5279237844940865,3
5837LXSDN,0,f,0,1,1,21,1,no,dsl,no,si,no,no,si,no,un ano,1,credit card automatic,58.85,1215.45,1.9333114323258869,4
5839SUYVZ,0,m,0,0,0,16,1,no,fibra optica,no,no,no,si,no,no,mes a mes,1,credit card automatic,74.55,1170.5,2.4490801576872534,3
5840NVDCG,0,f,0,1,1,16,1,no,dsl,si,si,no,si,no,si,dos anos,0,bank transfer automatic,68.25,1114.85,2.2421156373193165,6
5842POCOP,1,f,0,1,0,5,1,no,fibra optica,si,no,si,no,no,si,mes a mes,1,cheque enviado por correo,88.9,454.15,2.9204993429697765,5
5843TTHGI,0,f,0,0,0,18,1,no,dsl,no,no,si,no,no,no,mes a mes,1,cheque enviado por correo,50.0,892.7,1.6425755584756898,3
5844QVTAT,0,f,0,1,1,33,1,no,dsl,si,si,si,no,no,no,un ano,1,cheque enviado por correo,58.45,1955.4,1.9201708278580816,5
5845BZZIB,0,m,0,1,1,35,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,20.1,655.3,0.6603153745072273,1
5846ABOBJ,0,m,0,1,0,71,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,bank transfer automatic,24.45,1730.65,0.8032194480946123,2
5846NEQVZ,0,m,0,1,1,71,1,no,dsl,si,no,si,si,no,si,dos anos,1,credit card automatic,70.85,4973.4,2.3275295663600524,6
5846QFDFI,0,f,0,1,1,33,1,si,fibra optica,no,si,si,si,no,no,mes a mes,0,credit card automatic,88.6,2888.7,2.910643889618922,6
5847MXBEO,0,m,0,0,0,22,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque enviado por correo,20.3,475.1,0.6668856767411301,1
5848FHRFC,0,f,0,0,0,68,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,bank transfer automatic,20.05,1386.9,0.6586727989487516,1
5849ASHZJ,0,m,0,0,1,27,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,credit card automatic,20.05,552.9,0.6586727989487516,1
5850BDWCY,0,f,0,0,0,6,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,20.2,123.65,0.6636005256241787,1
5854KSRBJ,0,m,0,1,1,70,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,25.4,1782.05,0.8344283837056504,2
5855EIBDE,0,f,0,1,0,49,1,si,fibra optica,si,si,si,si,no,si,dos anos,0,credit card automatic,106.65,5174.35,3.5036136662286466,8
5857TYBCJ,0,m,1,1,0,44,1,si,fibra optica,no,no,si,no,si,no,mes a mes,1,cheque electronico,89.2,4040.2,2.9303547963206307,5
5857XRECV,0,f,0,0,1,2,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,bank transfer automatic,20.5,38.25,0.6734559789750328,1
5858EAFCZ,0,m,0,0,0,1,1,no,dsl,no,no,no,no,no,no,mes a mes,0,cheque enviado por correo,44.45,44.45,1.4602496714848883,2
5859HZYLF,0,m,0,1,1,26,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,credit card automatic,19.15,515.75,0.6291064388961891,1
5862BRIXZ,0,m,0,0,0,46,0,nst,dsl,si,no,si,si,si,si,dos anos,1,bank transfer automatic,60.75,2893.4,1.995729303547963,6
5863OOKCL,0,f,0,0,0,10,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,18.85,163.2,0.6192509855453351,1
5868CZJDR,1,m,0,0,1,1,0,nst,dsl,no,si,no,no,no,no,mes a mes,1,cheque enviado por correo,31.35,31.35,1.0298948751642576,2
5868YTYKS,0,m,0,0,1,1,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,cheque enviado por correo,20.25,20.25,0.6652431011826544,1
5868YWPDW,1,m,1,1,0,6,1,no,fibra optica,no,si,no,no,no,si,mes a mes,1,cheque electronico,84.2,519.15,2.7660972404730617,4
5871DGTXZ,0,m,0,0,0,32,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque enviado por correo,19.8,607.7,0.6504599211563732,1
5872OEQNH,0,f,0,0,0,60,0,nst,dsl,si,no,si,no,no,si,un ano,1,cheque electronico,44.45,2773.9,1.4602496714848883,4
5875YPQFJ,1,m,0,0,0,1,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,69.9,69.9,2.2963206307490145,2
5876HZVZM,1,f,0,1,1,6,1,no,dsl,si,si,no,no,no,no,mes a mes,0,credit card automatic,55.9,365.35,1.8363994743758212,4
5876QMYLD,0,f,0,1,1,23,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque enviado por correo,20.05,415.1,0.6586727989487516,1
5879HMFFH,0,f,0,1,0,72,1,si,dsl,si,si,si,si,si,si,dos anos,0,bank transfer automatic,88.05,6520.8,2.8925755584756896,9
5879SESNB,0,f,0,0,0,11,1,si,fibra optica,no,no,no,no,no,no,mes a mes,0,cheque electronico,75.25,888.65,2.472076215505913,3
5882CMAZQ,0,f,0,1,1,5,0,nst,dsl,no,si,no,si,no,no,mes a mes,0,cheque electronico,34.25,163.55,1.1251642575558476,3
5883GTGVD,1,m,0,0,0,19,1,si,fibra optica,no,si,no,no,si,si,mes a mes,1,cheque electronico,99.95,1931.75,3.283508541392904,6
5884FBCTL,0,f,0,1,1,72,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,bank transfer automatic,25.1,1857.85,0.8245729303547963,2
5884GCYMI,1,m,0,0,0,1,1,no,fibra optica,no,no,no,no,no,no,mes a mes,0,cheque enviado por correo,69.4,69.4,2.2798948751642576,2
5886VLQVU,0,m,0,1,0,35,1,si,fibra optica,no,no,no,si,no,si,mes a mes,1,bank transfer automatic,89.85,3161.2,2.9517082785808144,5
5887IKKYO,0,m,0,1,1,58,1,si,fibra optica,no,no,si,si,no,si,dos anos,0,bank transfer automatic,94.35,5563.65,3.0995400788436265,6
5888TLMCL,0,f,0,1,1,69,0,nst,dsl,no,si,si,no,si,si,dos anos,1,credit card automatic,54.95,3772.5,1.8051905387647833,5
5889JTMUL,1,f,1,1,0,50,1,si,fibra optica,no,si,si,no,si,no,mes a mes,1,cheque electronico,95.05,4888.7,3.122536136662286,6
5889LFOLL,1,f,0,0,0,13,1,si,fibra optica,no,no,no,no,no,si,mes a mes,1,cheque electronico,84.6,1115.2,2.779237844940867,4
5893KCLGT,0,f,0,0,1,72,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,cheque enviado por correo,19.75,1567.0,0.6488173455978975,1
5893PYOLZ,0,m,0,0,0,56,1,no,dsl,no,si,si,si,si,si,dos anos,1,credit card automatic,81.8,4534.45,2.6872536136662286,7
5895QSXOD,0,m,0,0,0,9,1,no,fibra optica,no,no,no,no,no,no,mes a mes,0,cheque enviado por correo,70.05,657.5,2.3012483574244413,2
5896NPFWW,1,m,0,1,1,3,1,no,dsl,no,no,si,no,no,no,mes a mes,1,cheque electronico,50.15,168.15,1.6475032851511169,3
5897ZYEKH,0,f,1,1,0,67,1,si,fibra optica,si,si,no,no,si,si,un ano,1,cheque electronico,105.6,7112.15,3.469119579500657,7
5898IGSLP,0,m,0,1,1,31,1,si,fibra optica,si,no,si,si,no,no,mes a mes,0,cheque electronico,89.3,2823.0,2.933639947437582,6
5899MQZZL,1,f,0,0,0,13,1,si,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque enviado por correo,75.0,999.45,2.463863337713535,3
5899OUVKV,0,m,0,0,0,31,1,no,fibra optica,no,si,no,no,si,si,mes a mes,1,cheque electronico,94.5,2979.2,3.1044678055190538,5
5902WBLSE,0,f,0,1,1,70,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,credit card automatic,20.15,1411.2,0.6619579500657029,1
5906BFOZT,0,m,0,0,0,1,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,cheque enviado por correo,19.5,19.5,0.640604467805519,1
5906CVLHP,1,f,0,1,1,45,1,no,dsl,no,si,no,si,no,no,un ano,1,credit card automatic,54.15,2319.8,1.778909329829172,4
5906DVAPM,0,f,0,1,1,55,1,si,dsl,si,si,no,si,si,no,un ano,1,credit card automatic,75.0,4213.9,2.463863337713535,7
5908QMGOE,1,m,1,0,0,15,1,si,fibra optica,no,no,no,no,no,no,mes a mes,1,credit card automatic,74.2,1133.9,2.437582128777924,3
5909ECHUI,1,f,0,0,0,1,1,no,dsl,no,no,no,no,no,si,mes a mes,1,cheque electronico,56.25,56.25,1.847897503285151,3
5913INRQV,0,m,1,1,0,34,1,no,fibra optica,si,no,no,si,si,no,un ano,0,cheque enviado por correo,90.15,3128.8,2.961563731931669,5
5914DVBWJ,1,f,1,0,0,18,1,si,fibra optica,no,si,no,si,no,no,mes a mes,1,cheque electronico,85.45,1505.85,2.807161629434954,5
5914GXMDA,0,f,0,1,0,32,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque enviado por correo,19.3,593.2,0.6340341655716163,1
5914XRFQB,0,m,0,1,0,72,1,si,fibra optica,si,si,si,si,si,si,dos anos,1,bank transfer automatic,115.8,8424.9,3.8042049934296975,9
5915ANOEI,0,m,0,1,0,70,1,si,dsl,si,si,si,si,si,no,dos anos,0,cheque enviado por correo,79.15,5536.5,2.6001971090670173,8
5915DGNVC,0,f,0,1,0,49,1,si,dsl,si,si,si,no,no,si,un ano,0,cheque electronico,71.8,3472.05,2.3587385019710907,7
5916QEWPT,0,f,0,1,0,2,1,no,dsl,no,no,si,no,si,si,mes a mes,0,credit card automatic,69.0,147.8,2.266754270696452,5
5917HBSDW,0,f,0,1,1,37,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque electronico,19.35,683.75,0.635676741130092,1
5917RYRMG,0,m,1,0,0,32,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,credit card automatic,19.8,587.7,0.6504599211563732,1
5918VUKWP,0,f,0,0,0,32,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,bank transfer automatic,20.55,654.55,0.6750985545335085,1
5919TMRGD,1,f,0,0,1,1,1,no,fibra optica,no,no,no,no,si,no,mes a mes,1,cheque electronico,79.35,79.35,2.6067674113009196,3
5919VCZYM,0,m,0,0,0,2,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,20.05,42.7,0.6586727989487516,1
5921NGYRH,0,m,0,1,0,64,1,no,fibra optica,si,no,no,no,no,no,mes a mes,1,cheque enviado por correo,73.55,4764.0,2.4162286465177396,3
5922ABDVO,1,f,0,1,0,19,1,si,fibra optica,no,no,si,no,no,si,mes a mes,0,cheque enviado por correo,89.65,1761.05,2.945137976346912,5
5923GXUOC,1,m,0,0,0,10,1,no,fibra optica,si,si,si,no,si,si,mes a mes,1,cheque electronico,104.4,1081.45,3.4296977660972403,7
5924IFQTT,0,m,0,1,1,13,1,si,dsl,no,si,si,si,si,no,mes a mes,1,cheque electronico,72.8,930.05,2.3915900131406045,7
5924SNGKP,0,f,0,0,1,41,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,1,credit card automatic,20.25,865.0,0.6652431011826544,1
5928QLDHB,0,m,0,0,0,9,1,si,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,76.25,684.85,2.504927726675427,3
5930GBIWP,0,m,0,0,0,69,1,si,dsl,si,si,si,si,no,si,dos anos,1,credit card automatic,81.5,5553.25,2.6773981603153745,8
5931FLJJF,1,m,1,1,0,7,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque enviado por correo,70.1,467.55,2.302890932982917,2
